J1518+0204C,229.63662,2.07995
J1518+0204D,229.64167,2.08278
J1518+0204E,229.64167,2.08278
J1518-0627,229.74629,-6.45214
J1518+4904,229.57000,49.07618
J1518-5415,229.55625,-54.26250
J1519-5734,229.94829,-57.57044
J1519-6106,229.89921,-61.11517
J1519-6308,229.78983,-63.13875
J1522-5525,230.52792,-55.42153
J1522-5735,230.52208,-57.58333
B1518-58,230.67612,-58.48408
J1524-5625,231.20775,-56.42317
J1524-5706,231.08929,-57.10972
J1524-5819,231.10271,-58.32058
J1525-5417,231.36813,-54.28889
J1525-5523,231.40027,-55.39089
J1525-5545,231.36723,-55.76384
J1525-5605,231.42271,-56.08694
J1526-5633,231.67167,-56.56194
B1524-39,231.99554,-39.52639
B1523-55,231.92042,-55.86861
J1528-3146,232.14564,-31.76857
J1528-4109,232.03347,-41.15800
J1528-5547,232.16325,-55.78972
J1528-5838,232.10125,-58.63361
J1529-3828,232.31294,-38.47940
J1529-5355,232.49000,-53.92667
J1529-5611,232.39917,-56.19139
J1530-5327,232.61196,-53.46564
J1530-63,232.71667,-63.72583
J1531-4012,232.78354,-40.20858
J1531-5610,232.86629,-56.18194
B1530+27,233.04318,27.76372
J1532-5308,233.14792,-53.13500
J1532-56,233.07500,-56.53333
J1534-4428,233.71667,-44.46928
J1534-46,233.53333,-46.23333
B1530-53,233.53487,-53.57203
B1530-539,233.63996,-54.09436
J1535-4114,233.82113,-41.23419
J1535-4415,233.98300,-44.25233
J1535-5450,233.99275,-54.84056
J1535-5848,233.81983,-58.80769
J1536-3602,234.07242,-36.04967
J1536-4948,234.00000,-49.80000
J1536-5433,234.02008,-54.55417
J1536-5907,234.07383,-59.11767
B1534+12,234.29151,11.93206
J1537-4912,234.36750,-49.20083
J1537-5153,234.31554,-51.88500
J1537-5645,234.46250,-56.75111
J1538+2345,234.52529,23.75111
J1538-5438,234.70396,-54.63806
J1538-5519,234.67012,-55.32944
J1538-5551,234.68762,-55.86025
J1538-5621,234.68037,-56.36542
J1538-5638,234.52375,-56.63667
J1538-5732,234.57575,-57.54147
J1538-5750,234.53504,-57.83808
J1539-4828,234.92017,-48.48250
J1539-5521,234.78321,-55.35311
B1535-56,234.80817,-56.44039
J1539-6322,234.85292,-63.38144
J1540-5736,235.24592,-57.61583
J1541-42,235.47917,-42.31389
J1541-5535,235.45667,-55.58361
J1542-5034,235.68946,-50.56706
J1542-5133,235.58304,-51.55972
J1542-5303,235.72713,-53.06139
B1540-06,235.87566,-6.34590
B1541+09,235.91177,9.48787
J1543-5013,235.99271,-50.23278
J1543-5149,235.93396,-51.83186
J1543-5459,235.98438,-54.98714
J1544+4937,236.01870,49.63202
B1541-52,236.24935,-53.14625
J1545-4550,236.48311,-45.84376
J1546-3747A,236.51433,-37.78614
J1546-5302,236.53083,-53.03972
J1546-59,236.50000,-59.00000
J1547-0944,236.94191,-9.73550
J1547-5750,236.87750,-57.84150
J1547-5839,236.89579,-58.65272
J1548-4821,237.09692,-48.36381
J1548-4927,237.08112,-49.46122
J1548-5607,237.18346,-56.12608
J1549+2113,237.42059,21.22414
J1549-4848,237.33814,-48.81040
J1549-57,237.27083,-57.36028
J1549-5722,237.44958,-57.36722
J1550-5242,237.51229,-52.70194
J1550-5317,237.52000,-53.28917
J1550-5418,237.72552,-54.30670
J1551-0658,237.78006,-6.96847
J1551-4424,237.95008,-44.41167
J1551-5310,237.92188,-53.18322
J1552-4937,238.05530,-49.63048
J1552-62,238.15833,-62.24194
B1550-54,238.49833,-54.93500
J1554+18,238.57083,18.06667
J1554-5209,238.61312,-52.16064
J1554-5512,238.66875,-55.20917
J1555-0515,238.91707,-5.26594
B1552-23,238.88827,-23.68608
B1552-31,238.82480,-31.57225
J1556-5358,239.21458,-53.98194
J1557-4258,239.25108,-42.97018
J1558-5419,239.67271,-54.32389
J1558-5756,239.62721,-57.94058
J1559-44,239.75000,0.00000
B1556-44,239.92303,-44.64608
B1555-55,239.83875,-55.76111
J1600-3053,240.21626,-30.89705
B1557-50,240.22096,-50.73916
B1556-57,240.08304,-57.85408
J1600-5916,240.14583,-59.28306
J1601-50,240.35000,-50.38333
J1601-5244,240.36375,-52.73583
J1601-5335,240.47879,-53.59533
J1602-4957,240.57583,-49.95889
B1558-50,240.57833,-51.00056
J1603+18,240.89167,18.85000
J1603-2531,240.77039,-25.52982
B1600-27,240.78360,-27.22434
J1603-3539,240.97374,-35.66586
J1603-5657,240.88108,-56.96227
J1603-7202,240.89866,-72.04242
J1604-44,241.13333,-44.71667
J1604-4718,241.12254,-47.31331
B1600-49,241.09583,-49.16621
J1604-7203,241.12157,-72.05846
J1605+3249,241.32717,32.82167
J1605-5215,241.32917,-52.26333
B1601-52,241.31792,-52.95944
B1604-00,241.80043,-0.54467
J1607-5140,241.95542,-51.67111
J1607-6449,241.95296,-64.82863
J1609-1930,242.27229,-19.50222
J1609-4616,242.42137,-46.27292
J1609-5158,242.36125,-51.97167
B1607-13,242.67823,-13.37286
J1610-17,242.54583,-17.83333
J1610-5006,242.68458,-50.11172
J1610-5303,242.55342,-53.06361
J1611-01,242.75000,-1.46667
J1611-4811,242.76125,-48.19417
J1611-4949,242.94429,-49.83256
B1607-52,242.76333,-52.15656
J1611-5847,242.96380,-58.79509
J1612+2008,243.09763,20.13842
J1612-2408,243.10858,-24.13444
J1612-49,243.22500,-49.45000
J1612-5136,243.00250,-51.61500
J1612-55,243.02500,-55.15000
J1612-5805,243.11590,-58.09144
B1609-47,243.37096,-47.24050
J1613-5211,243.42692,-52.18917
J1613-5234,243.48954,-52.57139
B1612+07,243.67044,7.62528
J1614-2230,243.65211,-22.50868
J1614-23,243.50000,-23.25000
J1614-38,243.67917,-38.77083
J1614-3937,243.63011,-39.62467
B1610-50,243.54704,-50.80097
J1614-5144,243.69042,-51.74694
J1614-5402,243.70992,-54.04639
B1612-29,243.97015,-29.67104
J1615-5444,243.75496,-54.74233
B1611-55,243.91846,-55.61681
J1616-5017,244.12454,-50.28747
J1616-5109,244.12875,-51.15472
J1616-5208,244.09750,-52.14667
J1617-4216,244.34742,-42.28306
J1617-4608,244.39627,-46.14347
J1617-5055,244.37208,-50.92033
J1618-39,244.62500,-39.31667
J1618-4723,244.52833,-47.38864
J1619-42,244.77500,-42.03333
J1620-4927,245.17300,-49.46031
J1620-5414,245.06017,-54.24769
J1621-5039,245.26962,-50.66350
J1621-5243,245.48250,-52.72889
J1622-3751,245.51908,-37.85386
J1622-4332,245.68945,-43.54117
J1622-4347,245.62525,-43.78928
J1622-4802,245.69662,-48.03697
J1622-4845,245.52271,-48.77472
J1622-4944,245.65625,-49.74167
J1622-4950,245.68667,-49.84844
J1622-6617,245.51528,-66.28805
J1623-0841,245.92792,-8.69344
B1620-09,245.82365,-9.14700
B1620-26,245.90926,-26.53160
B1620-42,245.95142,-42.94778
J1623-4949,245.97833,-49.81778
J1623-5005,245.76712,-50.08753
J1624-4041,246.04136,-40.69158
J1624-4411,246.08900,-44.19272
J1624-4613,246.07792,-46.21722
J1624-4721,246.22871,-47.35750
J1625-4048,246.29304,-40.80597
J1625-4904,246.32521,-49.07600
J1625-4913,246.31838,-49.22906
J1626-44,246.75000,-44.36667
J1626-4537,246.70408,-45.62378
J1626-4807,246.67708,-48.13167
J1626-6621,246.52855,-66.35424
J1627+1419,246.82816,14.32242
J1627-4706,246.86979,-47.11394
J1627-4845,246.79308,-48.75222
J1627-49,246.92500,-49.90000
J1627-51,246.87500,-51.13333
J1627-5547,246.83783,-55.79789
J1627-5936,246.96912,-59.61536
J1627+86,246.75000,86.90000
J1628-3205,247.02917,-32.09692
J1628-4804,247.11179,-48.08306
J1628-4828,247.12875,-48.47833
J1629-3636,247.39921,-36.60361
J1629+43,247.25000,43.98333
J1629-6902,247.28654,-69.04592
J1630+37,247.50000,37.00000
J1630-4719,247.51029,-47.32833
B1626-47,247.65613,-47.55139
J1631-1612,247.96862,-16.21444
J1631-4155,247.82637,-41.91769
J1632-1013,248.22583,-10.22167
J1632-4509,248.05833,-45.15250
J1632-4621,248.20755,-46.36350
J1632-4757,248.06967,-47.95953
J1632-4818,248.16558,-48.31461
J1633-2009,248.48042,-20.16917
B1630-44,248.44603,-44.88550
J1633-4805,248.27250,-48.09333
B1629-50,248.25043,-50.25225
J1634-49,248.62500,-49.86667
J1634-5107,248.52079,-51.12933
J1634-5640,248.57988,-56.68019
J1635-1511,248.94733,-15.19778
B1633+24,248.85742,24.31314
J1635-26,248.96667,-26.27139
J1635-4513,248.98083,-45.22417
J1635-4735,248.96602,-47.58981
J1635-4944,248.98083,-49.74333
B1630-59,248.78783,-59.91139
J1636-4440,249.06887,-44.67361
J1636-4803,249.13333,-48.06528
J1636-4933,249.22979,-49.55278
J1637-4335,249.48667,-43.59500
J1637-4450,249.47146,-44.84064
B1634-45,249.49462,-45.89092
J1637-46,249.40000,-46.21667
J1637-4642,249.30737,-46.70417
J1637-4721,249.29750,-47.35083
J1637-4816,249.49450,-48.27000
J1638-3815,249.65562,-38.25094
J1638-3951,249.56483,-39.86639
J1638-42,249.62917,-42.56556
J1638-4344,249.72033,-43.73444
J1638-44,249.57500,-44.66667
J1638-4417,249.69259,-44.28433
J1638-4608,249.59575,-46.13656
J1638-4725,249.55392,-47.42556
J1638-5226,249.74983,-52.44928
J1639-4359,249.77854,-43.99778
B1635-45,249.83834,-46.07586
J1640+2224,250.06977,22.40246
J1640-4631,250.18133,-46.52650
J1640-4648,250.19842,-46.81250
B1636-47,250.05496,-47.25981
J1640-4951,250.18150,-49.85058
J1641-2347,250.32517,-23.79333
B1639+36A,250.42033,36.45429
B1639+36B,250.42083,36.46028
J1641+3627C,250.42083,36.46028
J1641+3627D,250.42083,36.46028
J1641+3627E,250.42083,36.46028
J1643-1224,250.90900,-12.41630
J1643-4505,250.90404,-45.09611
J1643-4522,250.83500,-45.36694
J1643-4550,250.80633,-45.84847
J1644-44,251.15000,-44.16667
B1641-45,251.20534,-45.98597
J1644-46,251.02500,-46.43333
J1644-4657,251.16042,-46.96056
B1642-03,251.25851,-3.29953
J1645+1012,251.39340,10.20446
J1646-2142,251.57554,-21.70250
J1646-4308,251.73042,-43.13528
B1643-43,251.71375,-43.77722
J1646-5123,251.65146,-51.38739
B1641-68,251.72833,-68.53083
J1647-3607,251.94379,-36.11778
J1647-4552,251.79250,-45.87133
J1647+66,252.00000,66.06667
J1648-3256,252.02529,-32.94467
J1648-4458,252.05417,-44.97389
J1648-4611,252.09175,-46.18778
J1648-6044,252.21346,-60.74042
J1649+2533,252.43429,25.55194
J1649-3805,252.45092,-38.09975
J1649-3935,252.27783,-39.59561
J1649-4349,252.33508,-43.82283
J1649-4653,252.35208,-46.88583
J1649-4729,252.32612,-47.49806
J1649-5553,252.37958,-55.89444
J1649+80,252.50000,80.75000
J1650-1654,252.61335,-16.91114
J1650-4126,252.55489,-41.44272
J1650-4341,252.68617,-43.69189
J1650-4502,252.63458,-45.04369
J1650-4601,252.57758,-46.02183
J1650-4921,252.64625,-49.35108
B1648-17,252.88230,-17.15614
B1648-42,252.95329,-42.76972
J1651-4519,252.98833,-45.31972
B1647-52,252.92904,-52.38283
B1647-528,252.92167,-52.93000
J1651-7642,252.78279,-76.71097
J1652-1400,253.06949,-14.00761
B1649-23,253.24387,-24.06413
J1652+2651,253.01279,26.86122
J1652-4406,253.24792,-44.10139
J1652-48,253.22500,-48.75000
J1653-2054,253.37929,-20.91531
B1650-38,253.41582,-38.63911
J1653-4030,253.39262,-40.50039
J1653-4249,253.41758,-42.81758
J1653-4315,253.37375,-43.25028
J1653-4854,253.48625,-48.91417
J1654-23,253.51250,-23.58333
J1654-2713,253.59845,-27.21710
J1654-3710,253.68511,-37.18253
J1654-4140,253.59792,-41.67333
J1654-4245,253.59200,-42.76083
J1655-3048,253.85221,-30.81167
J1655-3844,253.91108,-38.73583
J1656+00,254.17083,0.43333
J1656-3621,254.13731,-36.36658
J1657-4432,254.40304,-44.53889
J1658-4306,254.56917,-43.11389
J1658-47,254.60000,-47.20000
J1658-4958,254.72883,-49.98289
J1658-5324,254.66393,-53.40195
B1657-13,254.97120,-13.08583
J1659-4316,254.98492,-43.26833
J1659-4439,254.91433,-44.65028
J1700-3312,255.22076,-33.21292
J1700-3611,255.20550,-36.19806
J1700-3919,255.09279,-39.31667
J1700-4012,255.16063,-40.21072
J1700-4422,255.22363,-44.37417
J1700-4939,255.09400,-49.65417
J1701-3006A,255.30212,-30.10838
J1701-3006B,255.30278,-30.11362
J1701-3006C,255.30361,-30.11650
J1701-3006D,255.30651,-30.11182
J1701-3006E,255.30531,-30.11303
J1701-3006F,255.30343,-30.11439
J1701-3130,255.43130,-31.51019
B1658-37,255.32725,-37.44028
B1657-45,255.37148,-45.56353
J1701-4958,255.30346,-49.97583
J1702-3932,255.55983,-39.54444
J1702-4128,255.71883,-41.48006
J1702-4217,255.65183,-42.28367
J1702-4306,255.61371,-43.11222
J1702-4310,255.61225,-43.17778
J1702-4428,255.71917,-44.46750
B1700-18,255.96287,-18.77105
B1700-32,255.84392,-32.69668
J1703-38,255.85833,-38.20000
J1703-4442,255.83579,-44.71167
J1703-4851,255.97667,-48.86550
B1659-60,256.06167,-60.28167
J1705-04,256.25000,-4.68333
B1702-19,256.40042,-19.11073
J1705-3423,256.42651,-34.39588
J1705-3936,256.40458,-39.60806
J1705-3950,256.37433,-39.84972
J1705-4108,256.33500,-41.14556
J1705-4331,256.39964,-43.52044
J1705-52,256.45833,-52.60472
J1705-6135,256.31375,-61.58750
J1706-3839,256.58875,-38.66417
J1706-4310,256.51879,-43.17250
J1706+59,256.75000,59.16667
J1706-6118,256.54081,-61.30325
B1703-40,256.84053,-40.89892
J1707-4341,256.91712,-43.68667
J1707-4417,256.92254,-44.28861
J1707-4729,256.81478,-47.49292
J1708-3426,257.24078,-34.44559
J1708-3506,257.07343,-35.10629
J1708-3641,257.14963,-36.68931
J1708-3827,257.06875,-38.46000
J1708-4008,257.19529,-40.14790
J1708-4522,257.05383,-45.38083
J1708-52,257.00000,0.00000
B1701-75,257.01042,-75.65639
B1706-16,257.36017,-16.68270
J1709+2313,257.27413,23.22440
J1709-3626,257.43813,-36.43433
J1709-3841,257.31662,-38.68806
J1709-43,257.44583,-43.91194
J1709-4342,257.37875,-43.70389
J1709-4401,257.42246,-44.01978
B1706-44,257.42803,-44.48562
J1710-2616,257.52042,-26.27639
J1710-37,257.62500,-37.50000
J1710-4148,257.59896,-41.80528
J1710+49,257.62083,49.33333
B1709-15,257.97942,-15.16104
J1711-3826,257.93521,-38.43722
J1711-4322,257.79400,-43.38142
B1707-53,257.97133,-53.83778
J1712-2715,258.04879,-27.26472
J1712-391,258.14583,-39.71667
J1712-392,258.14583,-39.71667
J1713+0747,258.45639,7.79375
J1713-3844,258.25958,-38.74139
J1713-3949,258.36667,-39.81667
J1714-1054,258.66717,-10.90303
J1714-3810,258.52392,-38.17525
J1715-3247,258.84775,-32.79167
J1715-3700,258.79021,-37.00111
J1715-3859,258.90787,-38.99031
J1715-3903,258.80958,-39.05056
J1715-4034,258.92079,-40.57278
J1715-4254,258.79392,-42.91500
J1716-3720,259.04733,-37.34556
J1716-4005,259.17525,-40.09083
J1716-4111,259.18461,-41.18597
J1716-4711,259.00462,-47.18358
J1717+03,259.48333,3.18333
B1714-34,259.33435,-34.41655
J1717-3737,259.31650,-37.62667
J1717-3847,259.32667,-38.78417
J1717-3953,259.35646,-39.89861
J1717-4043,259.44963,-40.73056
J1717-40435,259.25833,-40.72528
B1713-40,259.46758,-41.05472
J1717-5800,259.39854,-58.00150
J1718-3714,259.57746,-37.23778
J1718-3718,259.54167,-37.31472
J1718-3825,259.55652,-38.42168
J1718-41,259.55000,-41.11667
J1718-4539,259.54958,-45.65442
J1719-1438,259.79197,-14.63359
J1719-23,259.90417,-23.48528
B1715-40,259.75718,-40.11653
J1719-4302,259.95321,-43.03650
J1720+00,260.22917,0.66667
B1718-02,260.23862,-2.20664
B1717-16,260.10503,-16.55937
J1720+2150,260.00542,21.83689
J1720-2446,260.09358,-24.77417
B1717-29,260.14216,-29.55451
J1720-36,260.22500,-36.88333
J1720-3659,260.00823,-36.98514
B1718-19,260.25617,-19.61405
J1721-1939,260.44421,-19.66361
J1721-2457,260.27291,-24.95171
J1721+35,260.48750,35.40000
B1718-35,260.38658,-35.54711
B1718-32,260.51231,-32.12926
B1718-36,260.54090,-36.54814
B1719-37,260.74654,-37.20103
J1722-4400,260.69382,-44.00922
J1723-2837,260.84661,-28.63255
J1723-2852,260.99250,-28.88083
J1723-3659,260.78158,-36.98719
J1723-38,260.75000,-38.33333
J1724-3149,261.18696,-31.81778
J1724-35,261.17917,-35.81667
J1724-3505,261.19954,-35.09333
J1724-4500,261.10750,-45.00417
J1725-0732,261.30117,-7.54978
J1725-2852,261.29125,-28.87278
J1725-3546,261.42583,-35.77111
J1725-3848,261.25042,-38.81000
J1725-3853,261.36363,-38.88450
J1725-4043,261.42258,-40.71972
J1726-00,261.59583,-0.25000
J1726-31,261.65000,-31.95000
J1726-3530,261.53129,-35.49944
J1726-3635,261.70671,-36.59600
J1726-4006,261.63904,-40.10056
J1727-2739,261.87913,-27.65014
J1727-29,261.82917,-29.98333
J1727-2946,261.81290,-29.77689
B1726-00,262.14508,-0.12917
J1728-3733,262.19271,-37.55222
J1728-4028,262.11533,-40.46944
J1729-2117,262.29503,-21.29111
J1730-2304,262.59028,-23.07533
J1730-2900,262.53450,-29.01278
B1727-33,262.63566,-33.84429
J1730-3353,262.73158,-33.89389
J1730-34,262.52500,-34.80000
J1731-1847,262.82337,-18.79241
J1731-3123,262.75221,-31.39528
J1731-3322,262.80962,-33.37917
B1727-47,262.92543,-47.74293
J1732-1930,263.08344,-19.50238
J1732-3131,263.13975,-31.52306
J1732-3426,263.02992,-34.43472
J1732-35,263.12500,-35.08333
J1732-3729,263.08671,-37.48472
B1729-41,263.20833,-41.48000
J1732-4156,263.20358,-41.94156
J1732-5049,263.19903,-50.81672
B1730-22,263.36016,-22.47701
J1733-2533,263.35775,-25.55306
J1733-2837,263.39125,-28.62583
J1733-3030,263.49538,-30.51361
J1733-3322,263.48004,-33.36750
B1730-37,263.36151,-37.28201
J1733-4005,263.49433,-40.09436
J1733-5515,263.25167,-55.26111
B1732-02,263.69025,-2.21085
J1734-2415,263.67333,-24.25556
J1734-3058,263.71183,-30.97817
J1734-3333,263.61208,-33.55556
J1735-0243,263.95042,-2.73000
B1732-07,263.77072,-7.41458
J1735-3258,263.98708,-32.97194
J1736+05,264.22500,5.80000
J1736-2457,264.18933,-24.96389
J1736-2819,264.10304,-28.32833
J1736-2843,264.17746,-28.73083
J1736-3511,264.01125,-35.19889
J1737-0811,264.44630,-8.18580
J1737-3102,264.39054,-31.03347
J1737-3137,264.26788,-31.62250
J1737-3320,264.29379,-33.33889
B1734-35,264.41683,-35.92883
J1738+0333,264.72486,3.55302
J1738+04,264.60417,4.33333
J1738-2330,264.53667,-23.51306
J1738-2647,264.52096,-26.79611
J1738-2736,264.56095,-27.60717
J1738-2955,264.71767,-29.93083
J1738-3107,264.69750,-31.12889
B1735-32,264.72577,-32.19823
J1738-3316,264.64354,-33.26711
J1739+0612,264.82486,6.20789
J1739-1313,264.99092,-13.22183
B1736-29,264.89283,-29.05097
J1739-3023,264.91583,-30.38667
J1739-3049,264.84675,-30.82778
B1736-31,264.85127,-31.52092
J1739-3159,264.95283,-31.99694
J1739-3951,264.90938,-39.86675
J1740+1000,265.10813,10.00175
B1737+13,265.03061,13.19908
J1740-2540,265.18883,-25.67194
B1737-30,265.14092,-30.26208
J1740-3052,265.20834,-30.86786
J1740-3327,265.10717,-33.46486
J1740-5340A,265.18579,-53.67803
B1738-08,265.34398,-8.67551
J1741+1351,265.37977,13.86226
J1741-2019,265.27863,-20.32333
J1741-2054,265.48846,-20.89917
J1741-2719,265.39608,-27.32306
J1741-2733,265.25558,-27.56417
J1741+2758,265.47296,27.96917
J1741-2945,265.31029,-29.75972
J1741-3016,265.27933,-30.27528
J1741-34,265.47500,-34.31667
B1737-39,265.32534,-39.46056
J1742-3957,265.51846,-39.95611
J1742-4616,265.60875,-46.28153
B1740-03,265.78410,-3.65319
J1743+05,265.81667,5.48333
B1740-13,265.90676,-13.86055
J1743-2442,265.83383,-24.71528
B1740-31,265.90286,-31.83936
J1743-3153,265.81485,-31.88481
J1743-35,265.77500,-35.53333
J1743-4212,265.77176,-42.20067
J1744-1134,266.12252,-11.58186
J1744-1610,266.06889,-16.17661
J1744-2335,266.20196,-23.59861
J1744-3130,266.02368,-31.50111
J1744-3922,266.01115,-39.37253
J1744-5337,266.16217,-53.63083
J1745-0129,266.25858,-1.48836
J1745-0952,266.28806,-9.87769
J1745+1017,266.39099,10.29792
J1745-2229,266.31963,-22.48722
J1745-2900,266.41736,-29.00830
J1745-2910,266.31667,-29.16667
J1745-2912,266.45833,-29.20000
B1742-30,266.48464,-30.67311
J1745-3812,266.31425,-38.20203
J1746+2245,266.50350,22.75803
J1746+2540,266.52863,25.67708
J1746-27,266.50000,-27.85000
J1746-2849,266.51542,-28.82194
J1746-2850,266.52750,-28.84500
J1746-2856,266.70625,-28.94194
J1746-3239,266.72895,-32.66550
J1747-1030,266.99296,-10.50139
J1747-2647,266.87873,-26.78722
J1747-2802,266.86063,-28.04361
J1747-2809,266.84500,-28.15417
J1747-2958,266.81618,-29.96694
J1747-4036,266.95299,-40.61522
B1745-12,267.07253,-13.01447
B1745-20A,267.21954,-20.36103
J1748-2021B,267.22064,-20.36079
J1748-2021C,267.21322,-20.36495
J1748-2021D,267.21519,-20.35206
J1748-2021E,267.22000,-20.35816
J1748-2021F,267.21806,-20.36092
J1748-2444,267.20213,-24.74360
B1744-24A,267.00940,-24.77692
J1748-2446aa,267.02000,-24.77917
J1748-2446ab,267.02000,-24.77917
J1748-2446ac,267.02000,-24.77917
J1748-2446ad,267.02000,-24.77917
J1748-2446ae,267.02000,-24.77917
J1748-2446af,267.02000,-24.77917
J1748-2446ag,267.02000,-24.77917
J1748-2446ah,267.02000,-24.77917
J1748-2446ai,267.02000,-24.77917
J1748-2446C,267.01892,-24.77667
J1748-2446D,267.02000,-24.77917
J1748-2446E,267.02000,-24.77917
J1748-2446F,267.02000,-24.77917
J1748-2446G,267.02000,-24.77917
J1748-2446H,267.02000,-24.77917
J1748-2446I,267.02000,-24.77917
J1748-2446J,267.02000,-24.77917
J1748-2446K,267.02000,-24.77917
J1748-2446L,267.02000,-24.77917
J1748-2446M,267.02000,-24.77917
J1748-2446N,267.02000,-24.77917
J1748-2446O,267.02000,-24.77917
J1748-2446P,267.02000,-24.77917
J1748-2446Q,267.02000,-24.77917
J1748-2446R,267.02000,-24.77917
J1748-2446S,267.02000,-24.77917
J1748-2446T,267.02000,-24.77917
J1748-2446U,267.02000,-24.77917
J1748-2446V,267.02000,-24.77917
J1748-2446W,267.02000,-24.77917
J1748-2446X,267.02000,-24.77917
J1748-2446Y,267.02000,-24.77917
J1748-2446Z,267.02000,-24.77917
J1748-30,267.00000,-30.28333
J1748-3009,267.09913,-30.15339
J1749+16,267.37083,16.40000
J1749-2347,267.31504,-23.78806
J1749-2629,267.29700,-26.48611
B1746-30,267.30622,-30.04303
J1749-4931,267.34904,-49.53306
B1745-56,267.43542,-56.08861
J1750+07,267.66667,7.55000
J1750-2043,267.57667,-20.71889
J1750-2438,267.74911,-24.64944
J1750-2444,267.59567,-24.74639
J1750-2536,267.63912,-25.61194
J1750-28,267.51667,-28.75000
B1747-31,267.69716,-31.96226
J1750-3503,267.68542,-35.05247
J1750-3703A,267.55751,-37.05304
J1750-3703B,267.55074,-37.05637
J1750-3703C,267.55606,-37.05155
J1750-3703D,267.55457,-37.05177
J1751-2516,267.96929,-25.27861
J1751-2857,267.88622,-28.96292
J1751-3323,267.88635,-33.39433
B1747-46,267.92597,-46.95689
J1752+2359,268.14758,23.99672
J1752-2410,268.24476,-24.17389
B1749-28,268.24454,-28.11036
J1752-2821,268.10229,-28.35278
J1753-12,268.22083,-12.98333
J1753-1914,268.39655,-19.24944
J1753-2240,268.41603,-22.67833
B1750-24,268.37758,-25.00700
J1753-38,268.25000,-38.81667
J1754-2422,268.65233,-24.37333
J1754-30,268.56667,-30.18333
J1754-3443,268.65572,-34.73164
J1754-3510,268.72757,-35.17861
B1753+52,268.59554,52.02007
J1755-0903,268.79318,-9.06433
J1755-1650,268.79853,-16.84472
J1755-2025,268.89917,-20.41667
J1755-25,268.90000,-25.88333
J1755-2521,268.99879,-25.35750
J1755-25211,268.83046,-25.35250
J1755-2534,268.95758,-25.57750
J1755-26,268.81788,-26.00000
J1755-2725,268.92450,-27.42917
J1755-33,268.80000,-33.51667
J1755-3716,268.89769,-37.26966
J1756+18,269.00000,18.31667
J1756-2225,269.10650,-22.43000
J1756-2251,269.19431,-22.86649
B1753-24,269.24131,-24.59286
J1756-25,269.17500,-25.46667
J1756-2619,269.33079,-26.31889
J1757-15,269.35000,-15.05500
J1757-2223,269.46155,-22.39694
B1754-24,269.37223,-24.36873
J1757-27,269.47831,-27.75000
J1757-5322,269.31317,-53.37400
J1758-1931,269.52333,-19.52806
J1758-2206,269.68521,-22.11250
J1758-2540,269.63308,-25.68028
J1758-2630,269.64279,-26.50278
J1758-2846,269.56421,-28.76722
J1758+3030,269.60783,30.50667
J1759-1029,269.89292,-10.49917
J1759-1736,269.86733,-17.60278
J1759-1903,269.92400,-19.05528
J1759-1940,269.98767,-19.67472
J1759-1956,269.89758,-19.93556
B1756-22,269.85065,-22.09251
J1759-2302,269.95513,-23.03556
J1759-2307,269.87894,-23.12139
J1759-24,269.85000,-24.03333
J1759-2549,269.89633,-25.81861
J1759-2922,269.95103,-29.36867
J1759-3107,269.84190,-31.12264
J1800-0125,270.09200,-1.42517
J1800-2114,270.05125,-21.23861
B1757-23,270.00000,-23.71667
J1800+50,270.25000,50.46667
B1758-03,270.34442,-3.96529
J1801-0857A,270.46088,-8.95885
J1801-0857B,270.46069,-8.95911
J1801-0857C,270.46142,-8.95908
J1801-0857D,270.48069,-8.95676
J1801-1417,270.46281,-14.29292
J1801-1855,270.34292,-18.93028
J1801-1909,270.44454,-19.16000
J1801-2115,270.38538,-21.25500
J1801-2154,270.28471,-21.90889
B1758-23,270.33262,-23.07894
B1757-24,270.25007,-24.85764
B1758-29,270.44515,-29.34405
J1801-3210,270.35787,-32.18159
J1801-3458,270.46942,-34.97694
J1802+0128,270.61437,1.47325
J1802+03,270.68333,3.63333
J1802-05,270.55000,-5.39806
J1802-1745,270.56187,-17.75472
J1802-2124,270.52223,-21.40101
J1802-2426,270.51292,-24.44528
J1802-3346,270.73000,-33.77917
J1803-1616,270.89450,-16.27500
J1803-1857,270.99608,-18.95528
J1803-1920,270.87267,-19.34472
B1800-21,270.96421,-21.61871
J1803-2149,270.79013,-21.82028
B1800-27,270.88205,-27.20177
J1803-3002A,270.89208,-30.03389
J1803-3002B,270.89208,-30.03389
J1803-3002C,270.89208,-30.03389
J1803-3329,270.93522,-33.48631
B1802-07,271.20790,-7.59019
J1804-2228,271.11746,-22.47167
J1804-2717,271.08805,-27.29204
J1804-28,271.20000,-28.11667
B1802+03,271.29231,3.10841
J1805+06,271.47917,6.23333
J1805-0619,271.38098,-6.32928
J1805-1504,271.27542,-15.07667
J1805-2032,271.40454,-20.54750
J1805-2037,271.36746,-20.62111
J1805-2447,271.35804,-24.79167
J1805-2948,271.42704,-29.80000
J1806+1023,271.71714,10.38842
B1804-12,271.52830,-11.90798
J1806-1618,271.60742,-16.31056
J1806-1920,271.52750,-19.33972
J1806-2125,271.58162,-21.42778
J1807+04,271.85417,4.08333
J1807+0756,271.96348,7.94539
B1804-08,271.90845,-8.79535
J1807-2459A,271.83482,-24.99803
